Timestamp,Source IP,Source Port,Destination IP,Destination Port,Protocol,Action,Severity,Country,Services,Packates,Incidents,Description
01-01-2023 18:03,171.168.1.3,12546,10.0.0.1,80,TCP,Allow,Low,USA,News,411,69,SSH traffic allowed from trusted internal network to internal server
01-04-2023 08:32,192.168.1.5,45678,10.0.0.2,53,TCP,Block,High,China,News,619,100,HTTP traffic allowed from internal network to external server
01-01-2023 14:52,192.168.1.2,54321,8.8.4.4,53,TCP,Allow,Medium,UK,Mail,517,95,SSH traffic allowed from trusted internal network to internal server
01-04-2023 22:33,194.168.1.4,12345,8.8.8.8,80,TCP,Block,High,UK,Database,863,50,SSH traffic allowed from trusted internal network to internal server
01-02-2023 03:37,172.168.1.1,45698,10.0.0.3,80,UDP,Allow,Low,China,Mail,653,89,DNS traffic blocked from suspicious source IP
01-03-2023 00:54,194.168.1.4,67890,10.0.0.2,53,UDP,Block,High,USA,Application Access,980,98,SSH traffic allowed from trusted internal network to internal server
01-03-2023 09:08,192.168.1.2,45698,8.8.8.8,22,UDP,Block,High,USA,Web Access,325,99,SSH traffic allowed from trusted internal network to internal server
01-01-2023 08:10,194.168.1.4,54321,8.8.8.8,53,UDP,Block,High,India,Database,446,54,SSH traffic allowed from trusted internal network to internal server
01-02-2023 20:41,192.168.1.5,45698,10.0.0.1,80,TCP,Block,High,India,Application Access,985,50,SSH traffic allowed from trusted internal network to internal server
01-01-2023 23:59,171.168.1.3,67890,8.8.4.4,80,UDP,Allow,Medium,India,News,648,89,DNS traffic blocked from suspicious source IP
01-01-2023 07:56,171.168.1.3,45678,8.8.8.8,80,TCP,Allow,Medium,China,Application Access,231,63,SSH traffic allowed from trusted internal network to internal server
01-03-2023 11:15,192.168.1.5,67890,10.0.0.1,22,TCP,Allow,Low,USA,Web Access,675,62,DNS traffic blocked from suspicious source IP
01-03-2023 13:35,192.168.1.2,12345,10.0.0.1,22,UDP,Block,High,USA,Database,301,92,DNS traffic blocked from suspicious source IP
01-02-2023 18:13,194.168.1.4,45698,10.0.0.1,80,TCP,Block,High,UK,Application Access,290,59,HTTP traffic allowed from internal network to external server
01-04-2023 21:28,171.168.1.3,67890,10.0.0.2,53,TCP,Block,High,India,Application Access,129,52,DNS traffic blocked from suspicious source IP
01-03-2023 15:12,192.168.1.5,12546,10.0.0.3,80,TCP,Allow,Medium,USA,Application Access,804,89,HTTP traffic allowed from internal network to external server
01-04-2023 14:14,194.168.1.4,12345,8.8.8.8,80,UDP,Allow,Low,China,Mail,673,97,SSH traffic allowed from trusted internal network to internal server
01-02-2023 10:00,192.168.1.5,54321,10.0.0.3,22,UDP,Allow,Medium,USA,News,211,72,DNS traffic blocked from suspicious source IP
01-01-2023 21:48,171.168.1.3,45678,8.8.4.4,53,UDP,Block,High,China,Application Access,112,98,DNS traffic blocked from suspicious source IP
01-04-2023 12:45,192.168.1.2,12546,8.8.4.4,53,TCP,Allow,Low,USA,News,484,74,HTTP traffic allowed from internal network to external server
01-04-2023 23:48,192.168.1.2,12345,10.0.0.2,53,UDP,Allow,Medium,China,Mail,786,87,DNS traffic blocked from suspicious source IP
01-02-2023 14:38,172.168.1.1,67890,10.0.0.2,22,UDP,Block,High,USA,Web Access,360,99,SSH traffic allowed from trusted internal network to internal server
01-04-2023 03:56,192.168.1.5,54321,8.8.4.4,53,UDP,Block,High,India,Application Access,320,55,DNS traffic blocked from suspicious source IP
01-02-2023 12:32,194.168.1.4,54321,8.8.4.4,53,UDP,Block,High,USA,News,849,53,HTTP traffic allowed from internal network to external server
01-03-2023 05:01,192.168.1.2,12345,8.8.8.8,80,UDP,Allow,Medium,China,Web Access,895,89,SSH traffic allowed from trusted internal network to internal server
01-04-2023 12:44,171.168.1.3,45678,10.0.0.1,80,UDP,Allow,Medium,USA,Web Access,129,80,HTTP traffic allowed from internal network to external server
01-03-2023 01:09,171.168.1.3,45678,10.0.0.2,22,UDP,Allow,Medium,UK,Web Access,264,92,DNS traffic blocked from suspicious source IP
01-01-2023 00:48,192.168.1.5,67890,8.8.8.8,53,TCP,Allow,Low,UK,News,755,58,SSH traffic allowed from trusted internal network to internal server
01-01-2023 06:47,192.168.1.5,45698,10.0.0.2,53,UDP,Allow,Medium,India,Database,909,71,SSH traffic allowed from trusted internal network to internal server
01-01-2023 08:47,194.168.1.4,12546,10.0.0.1,80,TCP,Allow,Low,China,Application Access,945,85,HTTP traffic allowed from internal network to external server
01-02-2023 13:25,194.168.1.4,12546,8.8.4.4,80,TCP,Allow,Low,UK,Web Access,927,55,HTTP traffic allowed from internal network to external server
01-01-2023 12:06,192.168.1.5,12345,8.8.4.4,22,UDP,Allow,Low,India,Application Access,444,93,SSH traffic allowed from trusted internal network to internal server
01-04-2023 01:16,192.168.1.5,67890,8.8.8.8,22,TCP,Allow,Low,USA,Web Access,881,97,HTTP traffic allowed from internal network to external server
01-04-2023 22:35,194.168.1.4,12546,10.0.0.1,80,UDP,Allow,Medium,China,Application Access,553,54,SSH traffic allowed from trusted internal network to internal server
01-01-2023 13:58,171.168.1.3,12345,10.0.0.3,80,UDP,Block,High,USA,Application Access,373,96,SSH traffic allowed from trusted internal network to internal server
01-02-2023 13:43,172.168.1.1,45678,10.0.0.1,80,UDP,Block,High,USA,News,338,57,DNS traffic blocked from suspicious source IP
01-04-2023 12:18,192.168.1.2,12546,8.8.4.4,80,TCP,Block,High,UK,News,365,96,SSH traffic allowed from trusted internal network to internal server
01-02-2023 11:51,192.168.1.2,54321,8.8.4.4,53,UDP,Block,High,China,Application Access,976,97,DNS traffic blocked from suspicious source IP
01-01-2023 23:19,194.168.1.4,45678,10.0.0.2,22,UDP,Allow,Low,USA,Web Access,434,90,HTTP traffic allowed from internal network to external server
01-04-2023 03:29,171.168.1.3,45678,8.8.4.4,53,UDP,Block,High,UK,Application Access,838,85,DNS traffic blocked from suspicious source IP
01-04-2023 08:45,171.168.1.3,12345,10.0.0.2,80,UDP,Block,High,UK,Database,669,59,SSH traffic allowed from trusted internal network to internal server
01-03-2023 09:50,194.168.1.4,45698,8.8.8.8,80,TCP,Allow,Low,UK,Web Access,389,80,DNS traffic blocked from suspicious source IP
01-03-2023 16:45,194.168.1.4,45698,8.8.4.4,80,TCP,Allow,Medium,USA,News,459,77,HTTP traffic allowed from internal network to external server
01-01-2023 12:40,172.168.1.1,45678,10.0.0.1,22,TCP,Block,High,China,News,667,78,SSH traffic allowed from trusted internal network to internal server
01-04-2023 07:13,192.168.1.5,12345,10.0.0.3,22,TCP,Allow,Medium,China,Mail,754,78,SSH traffic allowed from trusted internal network to internal server
01-01-2023 02:03,172.168.1.1,45698,8.8.8.8,53,TCP,Block,High,China,Mail,303,58,HTTP traffic allowed from internal network to external server
01-04-2023 12:26,194.168.1.4,12345,10.0.0.2,53,UDP,Block,High,India,Web Access,551,55,SSH traffic allowed from trusted internal network to internal server
01-02-2023 21:55,192.168.1.2,67890,10.0.0.3,80,UDP,Allow,Medium,USA,Mail,710,87,SSH traffic allowed from trusted internal network to internal server
01-03-2023 21:26,194.168.1.4,12345,10.0.0.3,22,UDP,Allow,Medium,China,Mail,190,71,DNS traffic blocked from suspicious source IP
01-03-2023 05:41,192.168.1.5,12546,8.8.4.4,53,UDP,Allow,Low,China,Database,905,76,DNS traffic blocked from suspicious source IP
01-04-2023 14:08,171.168.1.3,67890,10.0.0.2,53,TCP,Block,High,USA,Database,382,66,DNS traffic blocked from suspicious source IP
01-03-2023 19:04,194.168.1.4,45678,10.0.0.1,80,UDP,Block,High,USA,Database,464,65,HTTP traffic allowed from internal network to external server
01-03-2023 21:47,192.168.1.5,45678,8.8.4.4,22,UDP,Block,High,USA,Mail,399,64,HTTP traffic allowed from internal network to external server
01-03-2023 13:50,171.168.1.3,67890,10.0.0.3,22,TCP,Allow,Medium,UK,Application Access,225,74,HTTP traffic allowed from internal network to external server
01-01-2023 16:46,172.168.1.1,12345,8.8.8.8,80,TCP,Block,High,India,Application Access,621,82,SSH traffic allowed from trusted internal network to internal server
01-01-2023 06:26,171.168.1.3,12546,8.8.4.4,80,TCP,Block,High,UK,Application Access,292,53,HTTP traffic allowed from internal network to external server
01-02-2023 21:26,192.168.1.2,12345,10.0.0.1,80,TCP,Allow,Low,UK,Mail,881,75,HTTP traffic allowed from internal network to external server
01-04-2023 10:00,172.168.1.1,12546,10.0.0.2,53,TCP,Block,High,USA,Database,768,70,DNS traffic blocked from suspicious source IP
01-01-2023 21:49,171.168.1.3,12345,10.0.0.3,22,TCP,Allow,Low,USA,Database,557,92,DNS traffic blocked from suspicious source IP
01-04-2023 21:09,192.168.1.2,67890,10.0.0.2,22,UDP,Block,High,UK,News,249,66,HTTP traffic allowed from internal network to external server
01-02-2023 19:25,171.168.1.3,67890,10.0.0.3,53,UDP,Block,High,USA,Mail,278,96,HTTP traffic allowed from internal network to external server
01-01-2023 09:52,192.168.1.5,12546,10.0.0.1,53,UDP,Block,High,UK,Mail,417,90,SSH traffic allowed from trusted internal network to internal server
01-04-2023 07:42,171.168.1.3,54321,8.8.8.8,53,UDP,Block,High,India,Database,291,83,DNS traffic blocked from suspicious source IP
01-04-2023 20:25,172.168.1.1,12345,10.0.0.3,22,UDP,Allow,Low,India,Web Access,115,89,HTTP traffic allowed from internal network to external server
01-04-2023 05:24,194.168.1.4,45698,10.0.0.1,22,TCP,Block,High,USA,Application Access,710,85,HTTP traffic allowed from internal network to external server
01-02-2023 02:02,192.168.1.2,54321,10.0.0.2,22,UDP,Block,High,USA,Web Access,946,96,DNS traffic blocked from suspicious source IP
01-01-2023 21:10,171.168.1.3,45698,8.8.4.4,53,UDP,Block,High,UK,Database,641,97,DNS traffic blocked from suspicious source IP
01-03-2023 14:41,171.168.1.3,45678,8.8.4.4,53,TCP,Block,High,India,Application Access,419,92,HTTP traffic allowed from internal network to external server
01-03-2023 21:23,171.168.1.3,45678,8.8.4.4,53,TCP,Allow,Medium,USA,Application Access,662,84,DNS traffic blocked from suspicious source IP
01-04-2023 23:53,192.168.1.2,12345,10.0.0.3,53,TCP,Allow,Low,India,Application Access,106,90,SSH traffic allowed from trusted internal network to internal server
01-04-2023 03:30,192.168.1.2,12546,10.0.0.1,22,TCP,Block,High,UK,News,144,78,HTTP traffic allowed from internal network to external server
01-02-2023 15:46,192.168.1.2,12345,10.0.0.2,22,UDP,Block,High,China,Mail,691,50,HTTP traffic allowed from internal network to external server
01-03-2023 22:48,192.168.1.2,12546,10.0.0.1,80,TCP,Allow,Medium,UK,News,745,61,SSH traffic allowed from trusted internal network to internal server
01-01-2023 22:49,171.168.1.3,12345,8.8.4.4,53,TCP,Block,High,USA,News,634,94,HTTP traffic allowed from internal network to external server
01-04-2023 17:40,172.168.1.1,12345,8.8.8.8,80,TCP,Block,High,UK,Database,257,52,HTTP traffic allowed from internal network to external server
01-02-2023 06:37,171.168.1.3,45698,10.0.0.2,22,UDP,Block,High,India,Database,496,69,SSH traffic allowed from trusted internal network to internal server
01-03-2023 13:50,192.168.1.5,45698,10.0.0.2,22,UDP,Allow,Medium,India,News,245,83,DNS traffic blocked from suspicious source IP
01-03-2023 01:25,171.168.1.3,45698,8.8.8.8,22,UDP,Block,High,UK,Database,540,80,DNS traffic blocked from suspicious source IP
01-02-2023 13:54,194.168.1.4,12546,10.0.0.3,53,TCP,Allow,Medium,India,Database,636,58,DNS traffic blocked from suspicious source IP
01-01-2023 02:13,172.168.1.1,12345,10.0.0.1,80,TCP,Block,High,India,Mail,252,64,HTTP traffic allowed from internal network to external server
01-04-2023 05:26,194.168.1.4,45678,10.0.0.2,22,TCP,Block,High,USA,Database,207,62,DNS traffic blocked from suspicious source IP
01-03-2023 17:48,194.168.1.4,67890,8.8.8.8,22,UDP,Block,High,USA,News,519,89,HTTP traffic allowed from internal network to external server
01-01-2023 11:44,192.168.1.2,45678,8.8.8.8,80,TCP,Block,High,India,Web Access,108,98,DNS traffic blocked from suspicious source IP
01-02-2023 21:44,192.168.1.5,45678,8.8.4.4,80,TCP,Allow,Low,UK,Application Access,137,67,HTTP traffic allowed from internal network to external server
01-02-2023 20:34,194.168.1.4,12546,10.0.0.1,53,TCP,Allow,Medium,USA,Application Access,277,62,DNS traffic blocked from suspicious source IP
01-02-2023 13:23,171.168.1.3,67890,10.0.0.1,80,TCP,Block,High,UK,Database,972,100,DNS traffic blocked from suspicious source IP
01-02-2023 12:11,171.168.1.3,67890,8.8.4.4,22,TCP,Allow,Low,China,News,889,51,HTTP traffic allowed from internal network to external server
01-03-2023 19:10,192.168.1.2,67890,10.0.0.3,53,UDP,Block,High,China,News,988,68,HTTP traffic allowed from internal network to external server
01-04-2023 10:33,171.168.1.3,67890,8.8.8.8,80,UDP,Block,High,USA,Web Access,385,74,SSH traffic allowed from trusted internal network to internal server
01-03-2023 14:45,192.168.1.5,12546,8.8.8.8,22,UDP,Block,High,USA,Database,215,68,DNS traffic blocked from suspicious source IP
01-01-2023 14:03,192.168.1.2,54321,8.8.8.8,53,UDP,Block,High,India,Application Access,269,90,SSH traffic allowed from trusted internal network to internal server
01-01-2023 07:30,192.168.1.5,54321,8.8.4.4,80,TCP,Block,High,UK,Mail,466,95,HTTP traffic allowed from internal network to external server
01-02-2023 23:11,192.168.1.5,67890,8.8.4.4,53,UDP,Allow,Medium,USA,Mail,196,74,SSH traffic allowed from trusted internal network to internal server
01-03-2023 00:03,171.168.1.3,45678,10.0.0.1,53,TCP,Allow,Medium,India,Mail,865,98,SSH traffic allowed from trusted internal network to internal server
01-02-2023 05:05,192.168.1.2,67890,8.8.8.8,53,UDP,Block,High,UK,News,834,56,HTTP traffic allowed from internal network to external server
01-03-2023 12:41,171.168.1.3,45698,10.0.0.3,80,UDP,Block,High,India,Mail,921,65,DNS traffic blocked from suspicious source IP
01-03-2023 12:00,172.168.1.1,67890,10.0.0.1,22,UDP,Block,High,India,Mail,123,53,DNS traffic blocked from suspicious source IP
01-04-2023 07:58,194.168.1.4,54321,8.8.8.8,53,TCP,Block,High,China,Application Access,384,62,DNS traffic blocked from suspicious source IP
01-04-2023 13:28,192.168.1.5,12546,10.0.0.3,53,TCP,Block,High,India,News,733,83,HTTP traffic allowed from internal network to external server
01-01-2023 21:52,171.168.1.3,12345,8.8.4.4,80,TCP,Block,High,India,Web Access,110,83,HTTP traffic allowed from internal network to external server
01-03-2023 15:22,194.168.1.4,54321,10.0.0.2,53,UDP,Block,High,UK,Database,219,91,DNS traffic blocked from suspicious source IP
01-01-2023 21:45,172.168.1.1,12345,10.0.0.2,22,UDP,Block,High,China,News,500,60,HTTP traffic allowed from internal network to external server
01-03-2023 07:04,194.168.1.4,45678,8.8.8.8,22,UDP,Block,High,India,Application Access,912,62,DNS traffic blocked from suspicious source IP
01-04-2023 04:59,192.168.1.5,12546,10.0.0.2,53,UDP,Allow,Medium,China,News,667,91,DNS traffic blocked from suspicious source IP
01-03-2023 05:41,172.168.1.1,67890,10.0.0.3,22,TCP,Allow,Medium,UK,Application Access,387,53,DNS traffic blocked from suspicious source IP
01-02-2023 16:54,171.168.1.3,45678,8.8.4.4,80,TCP,Allow,Medium,China,Mail,512,58,DNS traffic blocked from suspicious source IP
01-04-2023 04:45,171.168.1.3,45698,8.8.4.4,53,TCP,Block,High,UK,News,839,75,DNS traffic blocked from suspicious source IP
01-01-2023 16:15,192.168.1.2,12345,10.0.0.1,80,TCP,Block,High,USA,Application Access,496,52,DNS traffic blocked from suspicious source IP
01-02-2023 07:56,192.168.1.2,54321,8.8.8.8,53,UDP,Allow,Medium,UK,Mail,606,72,DNS traffic blocked from suspicious source IP
01-04-2023 01:22,192.168.1.5,45678,10.0.0.1,53,UDP,Block,High,China,Web Access,489,72,SSH traffic allowed from trusted internal network to internal server
01-01-2023 05:28,192.168.1.2,12345,10.0.0.3,53,UDP,Block,High,UK,Application Access,679,63,SSH traffic allowed from trusted internal network to internal server
01-02-2023 15:41,172.168.1.1,45698,8.8.4.4,80,UDP,Allow,Medium,USA,Database,869,65,SSH traffic allowed from trusted internal network to internal server
01-03-2023 21:47,171.168.1.3,45698,10.0.0.1,53,TCP,Allow,Medium,USA,Database,799,80,DNS traffic blocked from suspicious source IP
01-03-2023 01:46,192.168.1.2,12345,10.0.0.3,22,UDP,Block,High,UK,Database,750,86,DNS traffic blocked from suspicious source IP
01-01-2023 04:56,192.168.1.2,12546,10.0.0.2,53,UDP,Allow,Low,India,Database,438,52,DNS traffic blocked from suspicious source IP
01-03-2023 15:54,171.168.1.3,67890,8.8.4.4,53,TCP,Allow,Medium,UK,Web Access,782,64,SSH traffic allowed from trusted internal network to internal server
01-01-2023 18:32,172.168.1.1,12345,10.0.0.2,53,UDP,Allow,Low,India,Web Access,550,50,HTTP traffic allowed from internal network to external server
01-04-2023 02:47,192.168.1.5,45678,8.8.8.8,22,UDP,Allow,Low,China,News,822,61,HTTP traffic allowed from internal network to external server
01-01-2023 16:24,194.168.1.4,54321,8.8.4.4,80,UDP,Allow,Low,USA,Database,400,91,HTTP traffic allowed from internal network to external server
01-03-2023 14:32,171.168.1.3,45678,8.8.8.8,22,UDP,Allow,Medium,UK,Web Access,333,81,DNS traffic blocked from suspicious source IP
01-02-2023 16:58,192.168.1.2,67890,10.0.0.2,22,TCP,Block,High,UK,Web Access,736,53,SSH traffic allowed from trusted internal network to internal server
01-01-2023 17:46,194.168.1.4,45678,10.0.0.3,22,UDP,Allow,Low,China,Database,791,92,DNS traffic blocked from suspicious source IP
01-03-2023 11:35,192.168.1.5,45698,8.8.8.8,53,TCP,Block,High,USA,Database,473,84,SSH traffic allowed from trusted internal network to internal server
01-03-2023 22:32,194.168.1.4,45678,10.0.0.2,22,UDP,Allow,Medium,India,Web Access,826,85,DNS traffic blocked from suspicious source IP
01-03-2023 21:22,171.168.1.3,67890,10.0.0.3,22,TCP,Allow,Low,UK,Mail,810,57,SSH traffic allowed from trusted internal network to internal server
01-01-2023 01:21,194.168.1.4,45678,10.0.0.1,53,UDP,Allow,Low,UK,Database,917,82,SSH traffic allowed from trusted internal network to internal server
01-01-2023 10:07,172.168.1.1,54321,10.0.0.1,80,TCP,Block,High,USA,Application Access,717,86,HTTP traffic allowed from internal network to external server
01-03-2023 19:28,171.168.1.3,12546,10.0.0.2,80,TCP,Block,High,China,Database,915,99,SSH traffic allowed from trusted internal network to internal server
01-03-2023 19:15,171.168.1.3,45698,10.0.0.2,22,UDP,Block,High,China,Mail,926,96,SSH traffic allowed from trusted internal network to internal server
01-02-2023 19:48,192.168.1.2,12546,8.8.4.4,80,UDP,Block,High,India,Application Access,180,96,DNS traffic blocked from suspicious source IP
01-02-2023 13:52,192.168.1.2,45678,10.0.0.3,22,UDP,Allow,Low,India,Web Access,912,88,HTTP traffic allowed from internal network to external server
01-02-2023 15:39,192.168.1.2,67890,10.0.0.3,80,UDP,Allow,Medium,USA,Web Access,164,94,SSH traffic allowed from trusted internal network to internal server
01-03-2023 23:32,194.168.1.4,12345,10.0.0.2,53,UDP,Block,High,India,Application Access,934,62,SSH traffic allowed from trusted internal network to internal server
01-01-2023 23:27,194.168.1.4,12546,10.0.0.3,22,UDP,Block,High,UK,Application Access,644,70,SSH traffic allowed from trusted internal network to internal server
01-04-2023 10:03,192.168.1.5,54321,10.0.0.3,80,UDP,Block,High,USA,Mail,251,71,DNS traffic blocked from suspicious source IP
01-03-2023 19:35,194.168.1.4,54321,10.0.0.3,80,UDP,Block,High,India,Mail,824,96,HTTP traffic allowed from internal network to external server
01-03-2023 14:42,194.168.1.4,45698,8.8.4.4,22,TCP,Allow,Low,India,Mail,820,73,HTTP traffic allowed from internal network to external server
01-04-2023 21:04,192.168.1.2,12345,10.0.0.3,80,UDP,Allow,Medium,USA,Mail,872,71,DNS traffic blocked from suspicious source IP
01-02-2023 06:26,171.168.1.3,12546,8.8.8.8,53,UDP,Allow,Medium,China,Application Access,365,50,SSH traffic allowed from trusted internal network to internal server
01-03-2023 23:01,192.168.1.5,45698,8.8.4.4,53,TCP,Allow,Low,India,Application Access,477,74,SSH traffic allowed from trusted internal network to internal server
01-01-2023 23:23,171.168.1.3,45698,8.8.4.4,80,TCP,Allow,Low,UK,Database,730,89,HTTP traffic allowed from internal network to external server
01-04-2023 05:25,192.168.1.2,67890,10.0.0.1,80,TCP,Allow,Low,China,Web Access,868,72,HTTP traffic allowed from internal network to external server
01-03-2023 19:28,172.168.1.1,45678,10.0.0.3,22,UDP,Block,High,India,Web Access,504,53,SSH traffic allowed from trusted internal network to internal server
01-04-2023 01:53,171.168.1.3,12345,8.8.8.8,22,UDP,Block,High,China,Database,869,59,SSH traffic allowed from trusted internal network to internal server
01-04-2023 04:51,192.168.1.2,54321,10.0.0.2,53,TCP,Allow,Low,USA,Mail,403,89,HTTP traffic allowed from internal network to external server
01-04-2023 12:26,192.168.1.2,54321,8.8.4.4,22,TCP,Block,High,China,Web Access,551,77,DNS traffic blocked from suspicious source IP
01-01-2023 15:22,194.168.1.4,12546,8.8.8.8,80,TCP,Allow,Medium,China,Web Access,677,57,DNS traffic blocked from suspicious source IP
01-03-2023 13:28,172.168.1.1,45698,8.8.4.4,80,TCP,Block,High,UK,Web Access,445,84,DNS traffic blocked from suspicious source IP
01-03-2023 23:28,172.168.1.1,67890,10.0.0.2,53,TCP,Allow,Medium,India,Mail,812,58,DNS traffic blocked from suspicious source IP
01-02-2023 00:34,192.168.1.5,12546,8.8.4.4,22,UDP,Allow,Low,UK,Application Access,760,71,HTTP traffic allowed from internal network to external server
01-04-2023 12:01,194.168.1.4,45698,8.8.8.8,22,TCP,Allow,Low,India,News,940,63,DNS traffic blocked from suspicious source IP
01-01-2023 10:33,172.168.1.1,45678,10.0.0.3,53,UDP,Block,High,India,Mail,572,58,HTTP traffic allowed from internal network to external server
01-04-2023 17:09,192.168.1.2,67890,10.0.0.2,22,TCP,Block,High,USA,Application Access,790,52,SSH traffic allowed from trusted internal network to internal server
01-02-2023 01:38,192.168.1.2,45698,10.0.0.3,80,TCP,Block,High,UK,Application Access,383,63,HTTP traffic allowed from internal network to external server
01-03-2023 05:11,171.168.1.3,67890,8.8.8.8,80,TCP,Block,High,UK,Application Access,614,85,SSH traffic allowed from trusted internal network to internal server
01-04-2023 00:37,192.168.1.5,45678,10.0.0.1,53,UDP,Block,High,China,Application Access,298,82,HTTP traffic allowed from internal network to external server
01-01-2023 14:54,172.168.1.1,45678,10.0.0.1,53,TCP,Allow,Low,India,News,795,59,DNS traffic blocked from suspicious source IP
01-02-2023 06:36,172.168.1.1,45678,10.0.0.2,22,TCP,Allow,Medium,India,Database,497,86,SSH traffic allowed from trusted internal network to internal server
01-01-2023 17:22,172.168.1.1,12345,10.0.0.3,80,UDP,Allow,Low,India,Database,164,54,SSH traffic allowed from trusted internal network to internal server
01-03-2023 20:57,172.168.1.1,67890,8.8.8.8,22,UDP,Allow,Low,India,Mail,587,64,DNS traffic blocked from suspicious source IP
01-02-2023 00:18,194.168.1.4,67890,10.0.0.3,22,UDP,Block,High,China,Web Access,557,62,DNS traffic blocked from suspicious source IP
01-03-2023 17:18,171.168.1.3,12546,8.8.4.4,53,UDP,Allow,Medium,India,Mail,745,82,DNS traffic blocked from suspicious source IP
01-02-2023 06:02,172.168.1.1,45698,8.8.8.8,53,TCP,Block,High,USA,Mail,310,66,DNS traffic blocked from suspicious source IP
01-04-2023 01:04,192.168.1.5,12345,8.8.4.4,53,UDP,Allow,Medium,China,Web Access,232,84,DNS traffic blocked from suspicious source IP
01-03-2023 18:47,192.168.1.5,45698,10.0.0.1,53,TCP,Allow,Low,USA,Application Access,147,96,SSH traffic allowed from trusted internal network to internal server
01-04-2023 09:28,171.168.1.3,12345,10.0.0.2,53,UDP,Allow,Low,UK,Web Access,593,88,SSH traffic allowed from trusted internal network to internal server
01-03-2023 20:48,194.168.1.4,12345,8.8.8.8,80,TCP,Block,High,USA,News,773,59,SSH traffic allowed from trusted internal network to internal server
01-03-2023 03:24,172.168.1.1,12345,8.8.4.4,80,TCP,Block,High,India,Web Access,267,72,SSH traffic allowed from trusted internal network to internal server
01-01-2023 06:58,172.168.1.1,67890,8.8.4.4,53,UDP,Block,High,China,Application Access,509,64,HTTP traffic allowed from internal network to external server
01-04-2023 09:26,171.168.1.3,45678,8.8.4.4,53,TCP,Block,High,UK,Mail,556,90,SSH traffic allowed from trusted internal network to internal server
01-01-2023 18:20,172.168.1.1,12345,10.0.0.3,53,UDP,Allow,Medium,China,News,680,56,DNS traffic blocked from suspicious source IP
01-03-2023 12:34,192.168.1.2,12546,8.8.8.8,80,UDP,Block,High,UK,Mail,205,70,HTTP traffic allowed from internal network to external server
01-02-2023 01:20,172.168.1.1,45698,8.8.8.8,22,UDP,Block,High,China,Mail,213,75,HTTP traffic allowed from internal network to external server
01-04-2023 00:42,172.168.1.1,12546,10.0.0.3,80,TCP,Block,High,India,Mail,273,54,DNS traffic blocked from suspicious source IP
01-04-2023 20:24,172.168.1.1,45678,8.8.4.4,22,TCP,Block,High,India,Web Access,441,56,SSH traffic allowed from trusted internal network to internal server
01-01-2023 03:35,171.168.1.3,54321,10.0.0.2,80,TCP,Allow,Medium,China,News,782,98,HTTP traffic allowed from internal network to external server
01-04-2023 16:35,171.168.1.3,45678,10.0.0.2,22,UDP,Block,High,USA,Mail,836,90,DNS traffic blocked from suspicious source IP
01-04-2023 11:56,192.168.1.2,54321,10.0.0.1,80,TCP,Allow,Low,China,Mail,990,66,HTTP traffic allowed from internal network to external server
01-04-2023 07:34,192.168.1.5,54321,8.8.4.4,53,TCP,Allow,Medium,UK,Database,237,56,SSH traffic allowed from trusted internal network to internal server
01-02-2023 12:19,192.168.1.5,12345,10.0.0.2,22,UDP,Block,High,China,Database,738,92,DNS traffic blocked from suspicious source IP
01-04-2023 11:25,171.168.1.3,12345,8.8.4.4,53,UDP,Allow,Medium,India,Database,548,80,HTTP traffic allowed from internal network to external server
01-02-2023 06:06,194.168.1.4,54321,8.8.4.4,53,TCP,Allow,Medium,India,Database,218,50,DNS traffic blocked from suspicious source IP
01-02-2023 14:45,194.168.1.4,67890,10.0.0.2,53,UDP,Block,High,China,News,428,90,SSH traffic allowed from trusted internal network to internal server
01-04-2023 01:56,171.168.1.3,12546,10.0.0.3,53,TCP,Block,High,China,Web Access,987,71,SSH traffic allowed from trusted internal network to internal server
01-01-2023 02:44,192.168.1.5,54321,8.8.4.4,22,TCP,Block,High,India,News,625,64,DNS traffic blocked from suspicious source IP
01-03-2023 12:25,194.168.1.4,45678,8.8.4.4,22,TCP,Allow,Low,UK,Mail,746,60,SSH traffic allowed from trusted internal network to internal server
01-01-2023 13:30,172.168.1.1,45678,10.0.0.3,80,TCP,Allow,Medium,USA,News,151,92,HTTP traffic allowed from internal network to external server
01-04-2023 04:25,172.168.1.1,45698,8.8.4.4,53,UDP,Block,High,USA,Database,762,84,SSH traffic allowed from trusted internal network to internal server
01-01-2023 07:16,192.168.1.5,12345,8.8.4.4,80,UDP,Allow,Medium,China,Database,751,74,SSH traffic allowed from trusted internal network to internal server
01-02-2023 14:46,192.168.1.5,67890,8.8.8.8,80,TCP,Block,High,UK,Database,147,56,DNS traffic blocked from suspicious source IP
01-04-2023 13:26,194.168.1.4,12546,10.0.0.2,53,UDP,Allow,Medium,USA,Mail,344,98,DNS traffic blocked from suspicious source IP
01-03-2023 09:14,192.168.1.2,12546,8.8.4.4,22,TCP,Allow,Medium,India,Database,766,92,HTTP traffic allowed from internal network to external server
01-02-2023 23:36,172.168.1.1,67890,10.0.0.3,80,UDP,Block,High,USA,Web Access,525,76,DNS traffic blocked from suspicious source IP
01-02-2023 04:51,172.168.1.1,12345,8.8.8.8,53,TCP,Block,High,USA,Mail,304,60,DNS traffic blocked from suspicious source IP
